Index,Date,Open,High,Low,Close,Adj Close,CloseUSD
HSI,2011-01-31,23314.68945,23520.53906,23285.59961,23447.33984,23447.33984,3048.1541792000003
HSI,2011-02-01,23451.61914,23552.23047,23422.7207,23482.94922,23482.94922,3052.7833986
HSI,2011-02-07,23981.74023,23981.74023,23530.80078,23553.58984,23553.58984,3061.9666792000003
HSI,2011-02-08,23613.49023,23616.83008,23396.16992,23484.30078,23484.30078,3052.9591014
HSI,2011-02-09,23535.41016,23591.5,23128.7207,23164.0293,23164.0293,3011.323809
HSI,2011-02-10,23035.64063,23069.41992,22668.01953,22708.61914,22708.61914,2952.1204882
HSI,2011-02-11,22752.55078,22861.5293,22446.66992,22828.91992,22828.91992,2967.7595896000003
HSI,2011-02-14,22920.28906,23187.82031,22899.58008,23121.06055,23121.06055,3005.7378715
HSI,2011-02-15,23037.0293,23104.98047,22881.16016,22899.7793,22899.7793,2976.971309
HSI,2011-02-16,23015.39063,23183.2793,22809.00977,23156.9707,23156.9707,3010.4061910000005
HSI,2011-02-17,23173.48047,23320.42969,23079.4707,23301.83984,23301.83984,3029.2391792000003
HSI,2011-02-18,23342.66992,23614.60938,23316.30078,23595.24023,23595.24023,3067.3812299
HSI,2011-02-21,23500.10938,23585.63086,23444.76953,23485.41992,23485.41992,3053.1045896
HSI,2011-02-22,23170.51953,23170.51953,22938.13086,22990.81055,22990.81055,2988.8053715
HSI,2011-02-23,22983.36914,23055.4707,22837.08984,22906.90039,22906.90039,2977.8970507
HSI,2011-02-24,22856.7793,23036.92969,22575.99023,22601.03906,22601.03906,2938.1350778
HSI,2011-02-25,22727.03906,23091.32031,22712.96094,23012.36914,23012.36914,2991.6079882
